Product code;Language;Vendor;Product id;Category;Price;Weight;Quantity;Zero price action;Thumbnail;Detailed image;Product name;Description;Search words;Page title;Taxes;Short description;Status;Image URL;Detailed image URL
"S0103G26P3";"ru";"Мой диск";"103";"Мультимедиа///Фильмы///Blu-ray диски";"959.60";"0.000";"20";"R";"";"exim/backup/images/2980245.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"За Гранью: 3 сезон (Blu-Ray)";"<p><span style=""font-size: small;"">Агент ФБР Оливия Данэм расследует гибель всех пассажиров авиарейса следующего из Гамбурга в Бостон. В ходе расследования ранен её напарник Джон Скотт. В отчаянии Оливия понимает, что ей может помочь доктор Уолтер Бишоп, который находится в психиатрической лечебнице. Поговорить с ним можно только при участии его сына Питера.Оливия продолжает расследование и знакомится с Ниной Шарп, влиятельным руководителем.</span></p><p><span style=""font-size: small;"">Вместе Оливия, Питер и доктор Бишоп начнут раскрывать тайны случившегося с рейсом 627 и сделают первый шаг на пути к осознанию истины, которая находится за гранью нашего понимания.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/411/detailed/0/2980245.jpg";"https://service.parts/images/detailed/0/2980245.jpg"
"N0104CXAWS";"ru";"Мой диск";"104";"Мультимедиа///Фильмы///Blu-ray диски";"1198.00";"0.000";"15";"R";"";"exim/backup/images/3083326.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Пункт назначения 5 (Blu-ray)";"<p><span style=""font-size: small;"">У Сэма Лоутона происходит жуткое видение: подвесной мост, на котором он находится со своими друзьями, рушится, и многие люди, включая его самого, погибают. Сэм начинает паниковать и уговаривает своих друзей и ещё нескольких &laquo;счастливчиков&raquo; уйти с моста. И как раз вовремя: как и предвидел Сэм, мост рушится на их глазах и множество людей погибает. Однако Сэм и его девушка Молли понимают, что смерть дала им лишь отсрочку, так как выжившие начинают погибать один за другим. Он должен понять, как обманув смерть однажды, обмануть её ещё раз, прежде чем настанет его очередь.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/383/detailed/0/3083326.jpg";"https://service.parts/images/detailed/0/3083326.jpg"
"M01052HXOG";"ru";"Гаджет";"105";"Электроника///Телефоны///Nokia";"6799.60";"0.000";"3";"R";"";"exim/backup/images/Searay-white-Front-png.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Nokia Lumia 800";"<p><span style=""font-size: small;"">Nokia Lumia 800 &mdash; отличный смартфон, работающий на платформе Windows Phone с процессором Qualcomm MSM8255 1400Mhz, оснащенный AMOLED-дисплеем, отображающим до 16 млн. цветов, с диагональю 3.7"" и камерой на 8 Mpx, делающей снимки с разрешением 3264 x 2448 px. Оснащен очень мощным аккумулятором на 1450 mAh, который позволяет аппарату работать до 265 часов в режиме ожидания и до 13 в режиме разговора. Для коммуникации может предложить: Web-браузер, EDGE, WiFi, стерео Bluetooth, и, конечно, USB-порт. Для любителей музыки есть аудио выход на 3.5 мм.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/Searay-white-Front-png.jpg";"https://service.parts/images/detailed/0/Searay-white-Front-png.jpg"
"C0106D3GWB";"ru";"Гаджет";"106";"Электроника///Телефоны///Nokia";"7199.60";"0.000";"12";"R";"";"exim/backup/images/E5-black-front-black-png13286888164f322eb054f4c.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Nokia E5-00";"<p><span style=""font-size: small;"">Nokia E5-00 &ndash; современный смартфон с полноценной QWERTY-клавиатурой. Элегантный дизайн со вставками из нержавеющей стали приковывает к себе взгляд, а с 2.36 дюймовым дисплеем пользоваться смартфоном будет легко и приятно. Запечатлите лучшие моменты Вашей жизни на камеру с разрешением 5 мегапикселей и светодиодной вспышкой! Оперативно находите свое местоположение с помощью GPS-приемника и получайте голосовые подсказки по всему маршруту благодаря бесплатной лицензии на навигацию. Выходите в сеть с помощью 3G или скоростного Wi-Fi интернета и получайте сообщения в режиме реального времени благодаря продвинутым почтовым приложениям.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/E5-black-front-black-png13286888164f322eb054f4c.jpg";"https://service.parts/images/detailed/0/E5-black-front-black-png13286888164f322eb054f4c.jpg"
"F01072HXUI";"ru";"Мегатон";"107";"Одежда///Часы и драгоценности";"18600.00";"0.000";"20";"R";"";"exim/backup/images/03804_l.ashx.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Montblanc Classic Collection";"<p>Денежная скрепка с покрытием платины с черной инкрустацией оникса</p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/03804_l.ashx.jpg";"https://service.parts/images/detailed/0/03804_l.ashx.jpg"
"I0108TD8BL";"ru";"Мой диск";"108";"Мультимедиа///Фильмы///Blu-ray диски";"519.60";"0.000";"30";"R";"";"exim/backup/images/2891878.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Впритык (Blu-ray)";"<p><span style=""border-style: initial; border-color: initial; border-image: initial; font-size: small; color: #333333; font-family: Arial, Tahoma, Helvetica, sans-serif; border-width: 0px; padding: 0px; margin: 0px;"">Питер готовится стать отцом и находится на грани нервного срыва. И его нервам не идет на пользу тот факт, что ему предстоит предпринять целое путешествие, да еще и в компании честолюбивого актера, чтобы успеть добраться домой к рождению собственного ребенка</span><span style=""color: #333333; font-family: Arial, Tahoma, Helvetica, sans-serif; font-size: 13px;"">.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/356/detailed/0/2891878.jpg";"https://service.parts/images/detailed/0/2891878.jpg"
"C01099FRFC";"ru";"Мегатон";"109";"Одежда///Часы и драгоценности";"5600.00";"0.000";"10";"R";"";"exim/backup/images/101796_l.ashx.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Montblanc Contemporary Collection Key Ring";"<p>Брелок для ключей из нержавеющей стали с коричневой кожей теленка</p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/101796_l.ashx.jpg";"https://service.parts/images/detailed/0/101796_l.ashx.jpg"
"E01105O46P";"ru";"Мой диск";"110";"Мультимедиа///Фильмы///Видео фильмы (DVD)";"639.60";"0.000";"13";"R";"";"exim/backup/images/1565865.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Корни, 30 летнее юбилейное издание (DVD)";"<p><span style=""color: #333333; font-family: Arial, Tahoma, Helvetica, sans-serif; font-size: small;"">Драматизация семейной истории автора Алекса Хейли, начиная от порабощения предка Кунта Кинта и вплоть до освобождения его потомков.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/286/detailed/0/1565865.jpg";"https://service.parts/images/detailed/0/1565865.jpg"
"F0111O12WW";"ru";"Мой диск";"111";"Мультимедиа///Фильмы///Видео фильмы (DVD)";"279.60";"0.000";"15";"R";"";"exim/backup/images/2411125.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Последний самурай, (DVD) (WS)";"<p><span style=""color: #333333; font-family: Arial, Tahoma, Helvetica, sans-serif; font-size: small;"">Действие разворачивается в Японии 70-ых годов девятнадцатого века. Капитан Нейтон Альгрен, уважаемый американский военный офицер, нанят Императором Японии для обучения первой армии Страны Восходящего Солнца современному искусству ведения боевых действий. Император пытается искоренить древних воинов-самураев, готовясь к более прозападной политике правительства&hellip;</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/286/detailed/0/2411125.jpg";"https://service.parts/images/detailed/0/2411125.jpg"
"E011296HKW";"ru";"Мой диск";"112";"Мультимедиа///Фильмы///Видео фильмы (DVD)";"359.60";"0.000";"17";"R";"";"exim/backup/images/2419089.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Унесенные ветром: 2 диска Special Edition";"<p><span style=""border-style: initial; border-color: initial; border-image: initial; font-size: small; color: #333333; font-family: Arial, Tahoma, Helvetica, sans-serif; border-width: 0px; padding: 0px; margin: 0px;"">Незабываемый любовный роман времен американской Гражданской войны. Бессмертным героям этой эпической саги Скарлетт, Ретт, Эшли, Мелани, Матушка и Присси &mdash; удалось покорить не одно поколение кинозрителей</span><span style=""color: #333333; font-family: Arial, Tahoma, Helvetica, sans-serif; font-size: 13px;"">.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/286/detailed/0/2419089.jpg";"https://service.parts/images/detailed/0/2419089.jpg"
"P011376198";"ru";"Гаджет";"113";"Электроника///Телефоны///Samsung";"17999.60";"0.000";"1";"R";"";"exim/backup/images/i677_600x600_xlarge_cf.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"SGH-I677";"<p><span style=""font-size: small;"">Samsung Focus Flash I677 работает под управлением Microsoft Windows Phone 7.5 Mango. Поддерживает работу в стандартах связи GSM 850, GSM 900, GSM 1800, GSM 1900, UMTS 850, UMTS 1900, UMTS 2100. Имеет стандарты передачи данных GPRS, EDGE, интерфейсы Wi-Fi, microUSB, а также имеется внутрення память 8000 Мб , камера 5.0 Мпикс, видео плеер, MP3 плеер, FM-радио, спутниковая навигация GPS с поддержкой A-GPS.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/i677_600x600_xlarge_cf.jpg";"https://service.parts/images/detailed/0/i677_600x600_xlarge_cf.jpg"
"U0114N9X4E";"ru";"Мой диск";"114";"Мультимедиа///Фильмы///Видео фильмы (DVD)";"599.60";"0.000";"9";"R";"";"exim/backup/images/1917865.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Хищные пташки: Все серии (DVD)";"<p style=""border-style: initial; border-color: initial; border-image: initial; font-size: 13px; padding-top: 6px; padding-right: 0px; padding-bottom: 6px; padding-left: 0px; color: #333333; font-family: Arial, Tahoma, Helvetica, sans-serif; border-width: 0px; margin: 0px;""><span style=""border-style: initial; border-color: initial; border-image: initial; font-size: small; border-width: 0px; padding: 0px; margin: 0px;"">Сериал является вольным продолжением и переосмыслением мифологии о Бэтмене. Действие происходит в недалёком будущем (относительно традиционной бэт-вселенной) в Нью Готэм Сити. Тёмный рыцарь давно не при делах, но его наследие не забыто. Барбара Гордон и Хелена Кайл объединяют силы для наведения порядка в мрачном городе и борьбы с так называемыми металюдьми (мутантами, иными словами).</span></p><p style=""border-style: initial; border-color: initial; border-image: initial; font-size: 13px; padding-top: 6px; padding-right: 0px; padding-bottom: 6px; padding-left: 0px; color: #333333; font-family: Arial, Tahoma, Helvetica, sans-serif; border-width: 0px; margin: 0px;""><span style=""border-style: initial; border-color: initial; border-image: initial; font-size: small; border-width: 0px; padding: 0px; margin: 0px;"">Вооруженные различными высокотехнологичными приспособлениями, сверхчеловеческими навыками Хелены, знаниями Барбары и даром ясновидения случайно попавшей к ним девушки Дайны, &laquo;Хищные Птицы&raquo; несут возмездие всем, кто его заслужил, пытаясь противостоять злодейке Харлин Квинзелл, мечтающей о безграничной власти над городом и расплате за свою утраченную любовь&hellip;</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/309/detailed/0/1917865.jpg";"https://service.parts/images/detailed/0/1917865.jpg"
"N0115R3FDX";"ru";"Мир спорта";"115";"Спорт и отдых///Велосипеды///Горные велосипеды";"183800.00";"0.000";"15";"R";"";"exim/backup/images/CB-evolve.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Evolve SST.2 X9 Complete Bike 10SPD '12";"<p><span style=""font-size: small;"">Evolve с оборудованием SRAM X9 сочетает в себе привлекательную цену и высочайшее качество изготовления и оснащения. Велосипед построен на прекрасной раме из фирменных труб SST.2, вручную изготовленной в Америке и оснащенной запатентованной задней подвеской ICT с ходом 100 мм. Эта рама с продуманной геометрией обеспечивает велосипеду прекрасную управляемость, маневренность обычного 26-дюймового велосипеда и такую эффективность педалирования, которая исключает необходимость блокировки подвески. На велосипеде установлена легкая амортизационная вилка Fox F100 и амортизатор Fox RP23. Полупрофессиональное оборудование SRAM X9 обеспечивает быструю, четкую и надежную работу трансмиссии велосипеда.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/183/detailed/0/CB-evolve.jpg";"https://service.parts/images/detailed/0/CB-evolve.jpg"
"P01160R6WH";"ru";"Мой диск";"116";"Мультимедиа///Фильмы///Видео фильмы (DVD)";"279.60";"0.000";"20";"R";"";"exim/backup/images/1837696.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Я - легенда (DVD) (WS)";"<p><span style=""font-size: small;"">Адаптация одноименного романа Ричарда Мэтисона о неизвестном вирусе, унесшем жизни половины населения земного шара, а остальную половину превратившего в вампиров. Сюжет строится вокруг единственного уцелевшего человека с необъяснимым иммунитетом, ночами держащего бесконечную осаду упырей, а днем пытающегося найти противоядие и выяснить причины эпидемии.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/286/detailed/0/1837696.jpg";"https://service.parts/images/detailed/0/1837696.jpg"
"C0117E8CC7";"ru";"Гаджет";"117";"Электроника///Телефоны///Samsung";"29199.60";"0.000";"10";"R";"";"exim/backup/images/i515_400x400_large1_cf_1.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"SCH-I515";"<p><span style=""font-size: small;"">Операционная система Android 4.0 Ice Cream Sandwich</span><br /><span style=""font-size: small;""> Процессор TI OMAP 4460 &ndash; 1200 MГц, двуядерный</span><br /><span style=""font-size: small;""> Дисплей 4.65&rdquo;, Super AMOLED, емкостный, сенсорный, разрешение 720 х 1280, видеоускоритель PowerVR SGX540</span><br /><span style=""font-size: small;""> RAM 1024 МБ</span><br /><span style=""font-size: small;""> Flash-память 32 МБ</span><br /><span style=""font-size: small;""> Сети: CDMA 800/1900 МГц, LTE 700</span><br /><span style=""font-size: small;""> А также: CDMA2000 1xRTT, CDMA2000 EV-DO Rev.0, CDMA2000 EV-DO Rev.A, GPS, NFC</span><br /><span style=""font-size: small;""> Wi-Fi 802.11 b/g/n</span><br /><span style=""font-size: small;""> Bluetooth 3.0</span><br /><span style=""font-size: small;""> Аудиоразъем 3.5 мм</span><br /><span style=""font-size: small;""> Монодинамик</span><br /><span style=""font-size: small;""> Гироскоп</span><br /><span style=""font-size: small;""> Акселерометр</span><br /><span style=""font-size: small;""> Компас цифровой</span><br /><span style=""font-size: small;""> Датчик освещенности</span><br /><span style=""font-size: small;""> Сенсор приближения</span><br /><span style=""font-size: small;""> Барометр</span><br /><span style=""font-size: small;""> Камера 5 Мп c автофокусом и фотовспышкой</span><br /><span style=""font-size: small;""> Фронтальная камера 1.3 Мп</span><br /><span style=""font-size: small;""> Порт microUSB</span><br /><span style=""font-size: small;""> Аккумулятор 1850 мА/ч</span><br /><span style=""font-size: small;""> В режиме разговора до 12 часов</span><br /><span style=""font-size: small;""> В режиме ожидания до 150 часов</span><br /><span style=""font-size: small;""> Габаритные размеры: 135.5 х 67.9 х 8.9 мм</span><br /><span style=""font-size: small;""> Вес 135 г</span><br /><span style=""font-size: small;""> Форм-фактор &ndash; моноблок</span><br /><span style=""font-size: small;""> Дата анонса &ndash; декабрь 2011 года</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/i515_400x400_large1_cf_1.jpg";"https://service.parts/images/detailed/0/i515_400x400_large1_cf_1.jpg"
"H0118GRDLH";"ru";"Мой диск";"118";"Мультимедиа///Фильмы///Сериалы (DVD)";"1239.60";"0.000";"35";"R";"";"exim/backup/images/1000173538_f.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Тайны Смолвиля: 10 сезон";"<p><span style=""font-size: small;"">1989 год, метеоритный дождь в городе Смолвиль наносит невиданные разрушения, а в бездетной семье жителей Смолвиля странным образом появляется маленький ребёнок &mdash; Кларк Кент.</span></p><p><span style=""font-size: small;""> Прошло много лет. Кларк уже учится в школе. Его ошеломляющие способности заставляют его чаще задуматься о том, кто он собственно такой. К тому же он влюблен в одноклассницу &mdash; Лану Лэнг, чьи родители пропали во время метеоритного дождя. Этот фактор значительно осложняет их отношения. Внимательные родители Кларка пытаются любым путём сберечь его секрет, даже возбраняют ему выступать в школьной футбольной команде.</span></p><p><span style=""font-size: small;""> Однажды Кларк спас жизнь молодого бизнесмена Лекса Лютера, когда машина бизнесмена, потеряв управление, падает с моста в реку. С этого обстоятельства и завязывается череда многообразных похождений супермена &mdash; Кларка Кента.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/1000173538_f.jpg";"https://service.parts/images/detailed/0/1000173538_f.jpg"
"R0119703TC";"ru";"Мой диск";"119";"Мультимедиа///Фильмы///Сериалы (DVD)";"719.60";"0.000";"15";"R";"";"exim/backup/images/2957882.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Теория большого взрыва: 4 сезон";"<p><span style=""font-size: small;"">Два блестящих физика, Леонард и Шелдон, &laquo;великие умы&raquo;, которые понимают, как &laquo;работает вселенная&raquo;. Но их гениальность ничуть не помогает им общаться с людьми, особенно с женщинами. Всё начинает меняться, когда напротив них поселяется красавица Пенни.</span></p><p><span style=""font-size: small;"">Когда Леонард и Шелдон встречают Пенни, Леонард сразу же начинает интересоваться ею. Он видит в общении с Пенни огромную перспективу&hellip;, вплоть до любви, однако Шелдон понимает, что мечтам его друга не суждено сбыться.</span></p><p><span style=""font-size: small;""> Стоит также отметить пару странных друзей этих физиков: Воловец, который любит употреблять фразы на разных языках, включая русский, и Раджеш Кутрапали, теряющий дар речи при виде женщин.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/310/detailed/0/2957882.jpg";"https://service.parts/images/detailed/0/2957882.jpg"
"B0120TBX2K";"ru";"Гаджет";"120";"Электроника///Телефоны///Samsung";"7999.60";"0.000";"9";"R";"";"exim/backup/images/d710_600x600_xlarge_cf.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Samsung Galaxy S II, Epic 4G Touch (Черный)";"<p><span style=""font-size: small;"">Телефон Galaxy S II Epic 4G Touch на базе операционной системы Android 2.3.4. Он работает в сетях стандартов 3G, CDMA 800/1900/2000. </span></p><p><span style=""font-size: small;"">Samsung Galaxy S II Epic 4G Touch имеет цветной дисплей с разрешением 480x800 пикселей, отображающим 16 млн. цветов. Телефон оборудован 8-мегапиксельной камерой и позволяет получать снимки с максимальным разрешением 3264x2448. У телефона имеется и дополнительная камера для видеотелефонии. Li-Ion аккумулятор емкостью 1800 мАч позволяет вести непрерывный разговор длительностью до 8 часов.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/d710_600x600_xlarge_cf.jpg";"https://service.parts/images/detailed/0/d710_600x600_xlarge_cf.jpg"
"L012149RZH";"ru";"Мой диск";"121";"Мультимедиа///Фильмы///Сериалы (DVD)";"719.60";"0.000";"20";"R";"";"exim/backup/images/2980261.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Грань: 3 сезон";"<p><span style=""font-size: small;"">Оливия Данэм &mdash; молодой агент ФБР &mdash; вынуждена работать со штатом ученых, чтобы расследовать необъяснимые феномены. Среди работников этого секретного отдела Национальной Безопасности: доктор Уолтер Бишоп &mdash; что-то среднее между Эйнштейном и Франкенштейном, его сын с IQ около 200, так и не закончивший школу, с карточными долгами и Нина Шарп, проработавшая на тайную организацию 16 лет. Особый агент НБ Филип Бройлс возглавляет отдел, призванный расследовать паранормальные явления.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/286/detailed/0/2980261.jpg";"https://service.parts/images/detailed/0/2980261.jpg"
"J01223DYAH";"ru";"Мир спорта";"122";"Спорт и отдых///Велосипеды///Горные велосипеды";"227800.00";"0.000";"10";"R";"";"exim/backup/images/CB-evolution.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Горный велосипед Evolution SST.2 XO Complete Bike 10SPD12";"<p><span style=""font-size: small;"">Горный велосипед Evolution SST.2 XO Complete Bike 10SPD12 представляет собой объединение рамы велосипеда Evolution sst.2 120 с мощными колесами. Этот велосипед - лучшее из того, что только можно себе представить.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/183/detailed/0/CB-evolution.jpg";"https://service.parts/images/detailed/0/CB-evolution.jpg"
"C0123RSXUU";"ru";"Мой диск";"123";"Мультимедиа///Фильмы///Сериалы (DVD)";"719.60";"0.000";"25";"R";"";"exim/backup/images/1000172227_f.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Сверхъестественное: 6 сезон";"<p><span style=""font-size: small;"">Сериал рассказывает о приключениях братьев Сэма и Дина Винчестеров, которые путешествуют по Соединённым Штатам на чёрном автомобиле Chevrolet Impala 1967 года, расследуют паранормальные явления, многие из которых основаны на американских городских легендах и фольклоре, и сражаются с порождениями зла, такими как демоны и призраки.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/1000172227_f.jpg";"https://service.parts/images/detailed/0/1000172227_f.jpg"
"D01245K7FF";"ru";"Мир спорта";"124";"Спорт и отдых///Велосипеды///Горные велосипеды";"80825.00";"0.000";"10";"R";"";"exim/backup/images/CB-truth.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Truth SST.2 X9 Complete Bike 10SPD '12";"<p><span style=""font-size: small;"">Модель Truth с оборудованием уровня SRAM X.9 не испугает своей ценой даже начинающего спортсмена, но позволит ему в полной мере ощутить все преимущества, которые дает велосипед Ellsworth. Отличная рама велосипеда изготовлена вручную из фирменных труб SST.2 и оснащена патентованной задней подвеской ICT с ходом 100 мм, а также коническим рулевым стаканом. Геометрия и конструкция рамы беспрерывно совершенствовались в течение почти 20 лет и обеспечивают такую высокую эффективность педалирования, которая исключает необходимость в блокировке подвески. Велосипед оснащен отличным амортизатором Fox RP23, профессиональной вилкой F100 RLC FIT от Fox и надежным оборудованием SRAM и Avid полупрофессионального уровня.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/183/detailed/0/CB-truth.jpg";"https://service.parts/images/detailed/0/CB-truth.jpg"
"Y01252CY9O";"ru";"Гаджет";"125";"Электроника///Телефоны///Samsung";"5999.60";"0.000";"10";"R";"";"exim/backup/images/i777_400x400_large1_cf_1.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Samsung Galaxy S II";"<p><strong><span style=""font-size: small;"">Дисплей Super AMOLED Plus</span></strong></p><p><span style=""font-size: small;"">Дисплей Super AMOLED Plus отличается превосходной цветопередачей, высокой читаемостью текста и низким энергопотреблением. Вы будете приятно удивлены естественностью передачи цвета, а также тем, насколько яркое и живое изображение способен воспроизвести смартфон Samsung Galaxy S II. Сверхмалое время отклика обеспечивает плавное отображение графики и текста, а размер дисплея с диагональю 4,27 дюйма подарит вам истинное наслаждение от просмотра фото и видео на широком экране.</span></p><p><strong><span style=""font-size: small;"">Фирменный интерфейс Samsung TouchWiz 4.0</span></strong></p><p><span style=""font-size: small;"">Загрузите приложения и получите прямой доступ к вашему контенту с помощью обновленного фирменного графического интерфейса TouchWiz 4.0. Все виджеты могут быть настроены в соответствии с вашими предпочтениями и обеспечат быстрый доступ ко всем элементам контента. В одно касание вы получите доступ к галерее, музыке, видео, социальным сетям, e-mail, заметкам, играм, отображаемым на главном экране. Не ищите контент, живите в нем!</span></p><p><strong><span style=""font-size: small;"">Полнофункциональный веб-браузер</span></strong></p><p><span style=""font-size: small;"">Информация &mdash; самое ценное. Смартфон GALAXY S II позволяет находить информацию легко и быстро. Полноценный веб-браузер с усовершенствованным пользовательским интерфейсом обеспечит доступ к целой информационной вселенной. Браузер полностью оптимизирован для платформы Android 2.3 (Gingerbread), параметры поиска легко настраиваются, а дисплей SUPER AMOLED Plus с диагональю 4,3 дюйма и Adobe Flash Player позволят насладиться всеми возможностями мультимедиа. Работайте в Интернете легко и со вкусом вместе с Samsung GALAXY S II</span>.</p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/i777_400x400_large1_cf_1.jpg";"https://service.parts/images/detailed/0/i777_400x400_large1_cf_1.jpg"
"F01262AH0T";"ru";"Всё для дома";"126";"Канцелярские товары///Калькуляторы";"5199.60";"0.000";"9";"R";"";"exim/backup/images/fx-cg10_xlarge.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Casio PRIZM fx-CG10";"<p><span style=""font-size: small;"">Casio PRIZM &ndash; графический калькулятор с цветным LCD дисплеем и разрешением 216 x 384 dpi. Casio PRIZM предлагает совершенно новый способ изучения математики. Программа Picture Pilot на калькуляторе PRIZM позволяет студентам экспериментировать, создавая их собственные графики по изображениям реальных сцен и затем понять функции из графиков, которые они создали. Программа Picture Pilot , меню с картинками для обеспечения легкого доступа к функциям, USB порт. Разрешен для сдачи AP,SAT,PSAT/NMSQT и ACT.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/296/detailed/0/fx-cg10_xlarge.jpg";"https://service.parts/images/detailed/0/fx-cg10_xlarge.jpg"
"A0127P1V0T";"ru";"Мир спорта";"127";"Спорт и отдых///Велосипеды///Шоссейные велосипеды";"191160.00";"0.000";"10";"R";"";"exim/backup/images/1312496083_CR5-2011-315-sram.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Велосипед Fore CR5 SRAM: красного цвета";"<p><span style=""font-size: small;"">Новый велосипед Fore CR5 SRAM &mdash; это совершенная в своем исполнении модель велоспеда. Благодаря современным технологиям он стал более легким, но при этом не утратил своей надежности. Рама велосипеда изготовлена из новейших высокопрочных материалов, сиденье велосипеда поразит его владельца своей комфортностью.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/226/detailed/0/1312496083_CR5-2011-315-sram.jpg";"https://service.parts/images/detailed/0/1312496083_CR5-2011-315-sram.jpg"
